Order ID	Product	Category	Unit Price	Quantity	Valor	Customer	Ship City	Ship Country	Order Date	Ano
10756	Gudbrandsdalsost	Dairy Products	36	20	720	Split Rail Beer & Ale	Lander	USA	27/nov/97	
10756	Scottish Longbreads	Confections	12,5	6	75	Split Rail Beer & Ale	Lander	USA	27/nov/97	
10756	Inlagd Sill	Seafood	19	20	380	Split Rail Beer & Ale	Lander	USA	27/nov/97	
10756	Carnarvon Tigers	Beverages	62,5	21	1312,5	Split Rail Beer & Ale	Lander	USA	27/nov/97	
10757	Sasquatch Ale	Beverages	14	30	420	Save-a-lot Markets	Boise	USA	27/nov/97	
10757	Wimmers gute Semmelknödel	Grains/Cereals	33,25	24	798	Save-a-lot Markets	Boise	USA	27/nov/97	
10757	Raclette Courdavault	Dairy Products	55	7	385	Save-a-lot Markets	Boise	USA	27/nov/97	
10757	Tarte au sucre	Confections	49,3	30	1479	Save-a-lot Markets	Boise	USA	27/nov/97	
10758	Outback Lager	Beverages	15	40	600	Richter Supermarkt	Genève	Switzerland	28/nov/97	
10758	Filo Mix	Grains/Cereals	7	60	420	Richter Supermarkt	Genève	Switzerland	28/nov/97	
10758	Gumbär Gummibärchen	Confections	31,23	20	624,6	Richter Supermarkt	Genève	Switzerland	28/nov/97	
10759	Mascarpone Fabioli	Dairy Products	32	10	320	Ana Trujillo Emparedados y helados	México D.F.	Mexico	28/nov/97	
10760	Ipoh Coffee	Beverages	46	30	1380	Maison Dewey	Bruxelles	Belgium	1-Dec-97	
10760	Schoggi Schokolade	Confections	43,9	40	1756	Maison Dewey	Bruxelles	Belgium	1-Dec-97	
10760	NuNuCa Nuß-Nougat-Creme	Confections	14	12	168	Maison Dewey	Bruxelles	Belgium	1-Dec-97	
10761	NuNuCa Nuß-Nougat-Creme	Confections	14	35	490	Rattlesnake Canyon Grocery	Albuquerque	USA	2-Dec-97	
10761	Rhönbräu Klosterbier	Beverages	7,75	18	139,5	Rattlesnake Canyon Grocery	Albuquerque	USA	2-Dec-97	
10762	Chartreuse verte	Beverages	18	16	288	Folk och fä HB	Bräcke	Sweden	2-Dec-97	
10762	Zaanse koeken	Confections	9,5	30	285	Folk och fä HB	Bräcke	Sweden	2-Dec-97	
10762	Manjimup Dried Apples	Produce	53	28	1484	Folk och fä HB	Bräcke	Sweden	2-Dec-97	
10762	Gnocchi di nonna Alice	Grains/Cereals	38	60	2280	Folk och fä HB	Bräcke	Sweden	2-Dec-97	
10763	Gustaf's Knäckebröd	Grains/Cereals	21	6	126	Folies gourmandes	Lille	France	3-Dec-97	
10763	Sir Rodney's Scones	Confections	10	40	400	Folies gourmandes	Lille	France	3-Dec-97	
10763	Guaraná Fantástica	Beverages	4,5	20	90	Folies gourmandes	Lille	France	3-Dec-97	
10764	Aniseed Syrup	Condiments	10	20	200	Ernst Handel	Graz	Austria	3-Dec-97	
10764	Chartreuse verte	Beverages	18	130	2340	Ernst Handel	Graz	Austria	3-Dec-97	
10765	Louisiana Fiery Hot Pepper Sauce	Condiments	21,05	80	1684	QUICK-Stop	Cunewalde	Germany	4-Dec-97	
10766	Scottish Longbreads	Confections	12,5	40	500	Ottilies Käseladen	Köln	Germany	5-Dec-97	
10766	Uncle Bob's Organic Dried Pears	Produce	30	35	1050	Ottilies Käseladen	Köln	Germany	5-Dec-97	
10766	Chang	Beverages	19	40	760	Ottilies Käseladen	Köln	Germany	5-Dec-97	
10767	Singaporean Hokkien Fried Mee	Grains/Cereals	14	2	28	Suprêmes délices	Charleroi	Belgium	5-Dec-97	
10768	Gustaf's Knäckebröd	Grains/Cereals	21	4	84	Around the Horn	Colchester	UK	8-Dec-97	
10768	Gorgonzola Telino	Dairy Products	12,5	50	625	Around the Horn	Colchester	UK	8-Dec-97	
10768	Camembert Pierrot	Dairy Products	34	15	510	Around the Horn	Colchester	UK	8-Dec-97	
10768	Flotemysost	Dairy Products	21,5	12	258	Around the Horn	Colchester	UK	8-Dec-97	
10769	Tarte au sucre	Confections	49,3	15	739,5	Vaffeljernet	Århus	Denmark	8-Dec-97	
10769	Sirop d'érable	Condiments	28,5	20	570	Vaffeljernet	Århus	Denmark	8-Dec-97	
10769	Jack's New England Clam Chowder	Seafood	9,65	30	289,5	Vaffeljernet	Århus	Denmark	8-Dec-97	
10769	Filo Mix	Grains/Cereals	7	15	105	Vaffeljernet	Århus	Denmark	8-Dec-97	
10770	Queso Cabrales	Dairy Products	21	15	315	Hanari Carnes	Rio de Janeiro	Brazil	9-Dec-97	
10771	Flotemysost	Dairy Products	21,5	16	344	Ernst Handel	Graz	Austria	10-Dec-97	
10772	Thüringer Rostbratwurst	Meat/Poultry	123,79	18	2228,22	Lehmanns Marktstand	Frankfurt a.M.	Germany	10-Dec-97	
10772	Raclette Courdavault	Dairy Products	55	25	1375	Lehmanns Marktstand	Frankfurt a.M.	Germany	10-Dec-97	
10773	Gorgonzola Telino	Dairy Products	12,5	70	875	Ernst Handel	Graz	Austria	11-Dec-97	
10773	Alice Mutton	Meat/Poultry	39	33	1287	Ernst Handel	Graz	Austria	11-Dec-97	
10773	Rhönbräu Klosterbier	Beverages	7,75	7	54,25	Ernst Handel	Graz	Austria	11-Dec-97	
10774	Gorgonzola Telino	Dairy Products	12,5	2	25	Folk och fä HB	Bräcke	Sweden	11-Dec-97	
10774	Louisiana Hot Spiced Okra	Condiments	17	50	850	Folk och fä HB	Bräcke	Sweden	11-Dec-97	
10775	Laughing Lumberjack Lager	Beverages	14	3	42	The Cracker Box	Butte	USA	12-Dec-97	
10775	Ikura	Seafood	31	6	186	The Cracker Box	Butte	USA	12-Dec-97	
10776	Gorgonzola Telino	Dairy Products	12,5	16	200	Ernst Handel	Graz	Austria	15-Dec-97	
10776	Manjimup Dried Apples	Produce	53	120	6360	Ernst Handel	Graz	Austria	15-Dec-97	
10776	Rogede sild	Seafood	9,5	27	256,5	Ernst Handel	Graz	Austria	15-Dec-97	
10776	Singaporean Hokkien Fried Mee	Grains/Cereals	14	12	168	Ernst Handel	Graz	Austria	15-Dec-97	
10777	Singaporean Hokkien Fried Mee	Grains/Cereals	14	20	280	Gourmet Lanchonetes	Campinas	Brazil	15-Dec-97	
10778	Jack's New England Clam Chowder	Seafood	9,65	10	96,5	Berglunds snabbköp	Luleå	Sweden	16-Dec-97	
10779	Pavlova	Confections	17,45	20	349	Morgenstern Gesundkost	Leipzig	Germany	16-Dec-97	
10779	Tarte au sucre	Confections	49,3	20	986	Morgenstern Gesundkost	Leipzig	Germany	16-Dec-97	
10780	Outback Lager	Beverages	15	35	525	LILA-Supermercado	Barquisimeto	Venezuela	16-Dec-97	
10780	Original Frankfurter grüne Soße	Condiments	13	15	195	LILA-Supermercado	Barquisimeto	Venezuela	16-Dec-97	
10781	Gnocchi di nonna Alice	Grains/Cereals	38	20	760	Wartian Herkku	Oulu	Finland	17-Dec-97	
10781	Tourtière	Meat/Poultry	7,45	3	22,35	Wartian Herkku	Oulu	Finland	17-Dec-97	
10781	Longlife Tofu	Produce	10	35	350	Wartian Herkku	Oulu	Finland	17-Dec-97	
10782	Gorgonzola Telino	Dairy Products	12,5	1	12,5	Cactus Comidas para llevar	Buenos Aires	Argentina	17-Dec-97	
10783	Gorgonzola Telino	Dairy Products	12,5	10	125	Hanari Carnes	Rio de Janeiro	Brazil	18-Dec-97	
10783	Côte de Blaye	Beverages	263,5	5	1317,5	Hanari Carnes	Rio de Janeiro	Brazil	18-Dec-97	
10784	Inlagd Sill	Seafood	19	30	570	Magazzini Alimentari Riuniti	Bergamo	Italy	18-Dec-97	
10784	Chartreuse verte	Beverages	18	2	36	Magazzini Alimentari Riuniti	Bergamo	Italy	18-Dec-97	
10784	Mozzarella di Giovanni	Dairy Products	34,8	30	1044	Magazzini Alimentari Riuniti	Bergamo	Italy	18-Dec-97	
10785	Ikura	Seafood	31	10	310	GROSELLA-Restaurante	Caracas	Venezuela	18-Dec-97	
10785	Rhönbräu Klosterbier	Beverages	7,75	10	77,5	GROSELLA-Restaurante	Caracas	Venezuela	18-Dec-97	
10786	Northwoods Cranberry Sauce	Condiments	40	30	1200	Queen Cozinha	Sao Paulo	Brazil	19-Dec-97	
10786	Nord-Ost Matjeshering	Seafood	25,89	15	388,35	Queen Cozinha	Sao Paulo	Brazil	19-Dec-97	
10786	Rhönbräu Klosterbier	Beverages	7,75	42	325,5	Queen Cozinha	Sao Paulo	Brazil	19-Dec-97	
10787	Thüringer Rostbratwurst	Meat/Poultry	123,79	20	2475,8	La maison d'Asie	Toulouse	France	19-Dec-97	
10787	Chang	Beverages	19	15	285	La maison d'Asie	Toulouse	France	19-Dec-97	
10788	Teatime Chocolate Biscuits	Confections	9,2	50	460	QUICK-Stop	Cunewalde	Germany	22-Dec-97	
10788	Rhönbräu Klosterbier	Beverages	7,75	40	310	QUICK-Stop	Cunewalde	Germany	22-Dec-97	
10789	Carnarvon Tigers	Beverages	62,5	30	1875	Folies gourmandes	Lille	France	22-Dec-97	
10789	Steeleye Stout	Beverages	18	15	270	Folies gourmandes	Lille	France	22-Dec-97	
10789	Scottish Longbreads	Confections	12,5	18	225	Folies gourmandes	Lille	France	22-Dec-97	
10789	Vegie-spread	Condiments	43,9	30	1317	Folies gourmandes	Lille	France	22-Dec-97	
10790	Gnocchi di nonna Alice	Grains/Cereals	38	20	760	Gourmet Lanchonetes	Campinas	Brazil	22-Dec-97	
10790	Uncle Bob's Organic Dried Pears	Produce	30	3	90	Gourmet Lanchonetes	Campinas	Brazil	22-Dec-97	
10791	Thüringer Rostbratwurst	Meat/Poultry	123,79	14	1733,06	Frankenversand	München	Germany	23-Dec-97	
10791	Jack's New England Clam Chowder	Seafood	9,65	20	193	Frankenversand	München	Germany	23-Dec-97	
10792	Chang	Beverages	19	10	190	Wolski  Zajazd	Warszawa	Poland	23-Dec-97	
10792	Tourtière	Meat/Poultry	7,45	3	22,35	Wolski  Zajazd	Warszawa	Poland	23-Dec-97	
10792	Scottish Longbreads	Confections	12,5	15	187,5	Wolski  Zajazd	Warszawa	Poland	23-Dec-97	
10793	Jack's New England Clam Chowder	Seafood	9,65	14	135,1	Around the Horn	Colchester	UK	24-Dec-97	
10793	Filo Mix	Grains/Cereals	7	8	56	Around the Horn	Colchester	UK	24-Dec-97	
10794	Tofu	Produce	23,25	15	348,75	Que Delícia	Rio de Janeiro	Brazil	24-Dec-97	
10794	Tourtière	Meat/Poultry	7,45	6	44,7	Que Delícia	Rio de Janeiro	Brazil	24-Dec-97	
10795	Pavlova	Confections	17,45	65	1134,25	Ernst Handel	Graz	Austria	24-Dec-97	
10795	Alice Mutton	Meat/Poultry	39	35	1365	Ernst Handel	Graz	Austria	24-Dec-97	
10796	Gumbär Gummibärchen	Confections	31,23	21	655,83	HILARION-Abastos	San Cristóbal	Venezuela	25-Dec-97	
10796	Gula Malacca	Condiments	19,45	10	194,5	HILARION-Abastos	San Cristóbal	Venezuela	25-Dec-97	
10796	Gudbrandsdalsost	Dairy Products	36	24	864	HILARION-Abastos	San Cristóbal	Venezuela	25-Dec-97	
10796	Wimmers gute Semmelknödel	Grains/Cereals	33,25	35	1163,75	HILARION-Abastos	San Cristóbal	Venezuela	25-Dec-97	
10797	Queso Cabrales	Dairy Products	21	20	420	Drachenblut Delikatessen	Aachen	Germany	25-Dec-97	
10798	Tarte au sucre	Confections	49,3	2	98,6	Island Trading	Cowes	UK	26-Dec-97	
10798	Mozzarella di Giovanni	Dairy Products	34,8	10	348	Island Trading	Cowes	UK	26-Dec-97	
10799	Raclette Courdavault	Dairy Products	55	25	1375	Königlich Essen	Brandenburg	Germany	26-Dec-97	
10799	Konbu	Seafood	6	20	120	Königlich Essen	Brandenburg	Germany	26-Dec-97	
10799	Guaraná Fantástica	Beverages	4,5	20	90	Königlich Essen	Brandenburg	Germany	26-Dec-97	
10800	Queso Cabrales	Dairy Products	21	50	1050	Seven Seas Imports	London	UK	26-Dec-97	
10800	Manjimup Dried Apples	Produce	53	10	530	Seven Seas Imports	London	UK	26-Dec-97	
10800	Tourtière	Meat/Poultry	7,45	7	52,15	Seven Seas Imports	London	UK	26-Dec-97	
10801	Thüringer Rostbratwurst	Meat/Poultry	123,79	20	2475,8	Bólido Comidas preparadas	Madrid	Spain	29-Dec-97	
10801	Alice Mutton	Meat/Poultry	39	40	1560	Bólido Comidas preparadas	Madrid	Spain	29-Dec-97	
10802	Nord-Ost Matjeshering	Seafood	25,89	25	647,25	Simons bistro	Kobenhavn	Denmark	29-Dec-97	
10802	Manjimup Dried Apples	Produce	53	30	1590	Simons bistro	Kobenhavn	Denmark	29-Dec-97	
10802	Pâté chinois	Meat/Poultry	24	60	1440	Simons bistro	Kobenhavn	Denmark	29-Dec-97	
10802	Tarte au sucre	Confections	49,3	5	246,5	Simons bistro	Kobenhavn	Denmark	29-Dec-97	
10803	Raclette Courdavault	Dairy Products	55	15	825	Wellington Importadora	Resende	Brazil	30-Dec-97	
10803	Teatime Chocolate Biscuits	Confections	9,2	24	220,8	Wellington Importadora	Resende	Brazil	30-Dec-97	
10803	NuNuCa Nuß-Nougat-Creme	Confections	14	15	210	Wellington Importadora	Resende	Brazil	30-Dec-97	
10804	Ikura	Seafood	31	36	1116	Seven Seas Imports	London	UK	30-Dec-97	
10804	Maxilaku	Confections	20	4	80	Seven Seas Imports	London	UK	30-Dec-97	
10804	Rössle Sauerkraut	Produce	45,6	24	1094,4	Seven Seas Imports	London	UK	30-Dec-97	
10805	Côte de Blaye	Beverages	263,5	10	2635	The Big Cheese	Portland	USA	30-Dec-97	
10805	Sasquatch Ale	Beverages	14	10	140	The Big Cheese	Portland	USA	30-Dec-97	
10806	Chang	Beverages	19	20	380	Victuailles en stock	Lyon	France	31-Dec-97	
10806	Louisiana Fiery Hot Pepper Sauce	Condiments	21,05	2	42,1	Victuailles en stock	Lyon	France	31-Dec-97	
10806	Longlife Tofu	Produce	10	15	150	Victuailles en stock	Lyon	France	31-Dec-97	
10807	Boston Crab Meat	Seafood	18,4	1	18,4	Franchi S.p.A.	Torino	Italy	31-Dec-97	
10808	Gnocchi di nonna Alice	Grains/Cereals	38	20	760	Old World Delicatessen	Anchorage	USA	01/jan/98	
10808	Lakkalikööri	Beverages	18	50	900	Old World Delicatessen	Anchorage	USA	01/jan/98	
10809	Filo Mix	Grains/Cereals	7	20	140	Wellington Importadora	Resende	Brazil	01/jan/98	
10810	Konbu	Seafood	6	7	42	Laughing Bacchus Wine Cellars	Vancouver	Canada	01/jan/98	
10810	NuNuCa Nuß-Nougat-Creme	Confections	14	5	70	Laughing Bacchus Wine Cellars	Vancouver	Canada	01/jan/98	
10810	Outback Lager	Beverages	15	5	75	Laughing Bacchus Wine Cellars	Vancouver	Canada	01/jan/98	
10811	Tunnbröd	Grains/Cereals	9	18	162	LINO-Delicateses	I. de Margarita	Venezuela	02/jan/98	
10811	Teatime Chocolate Biscuits	Confections	9,2	15	138	LINO-Delicateses	I. de Margarita	Venezuela	02/jan/98	
10811	Boston Crab Meat	Seafood	18,4	30	552	LINO-Delicateses	I. de Margarita	Venezuela	02/jan/98	
10812	Gorgonzola Telino	Dairy Products	12,5	16	200	Reggiani Caseifici	Reggio Emilia	Italy	02/jan/98	
10812	Mozzarella di Giovanni	Dairy Products	34,8	40	1392	Reggiani Caseifici	Reggio Emilia	Italy	02/jan/98	
10812	Original Frankfurter grüne Soße	Condiments	13	20	260	Reggiani Caseifici	Reggio Emilia	Italy	02/jan/98	
10813	Spegesild	Seafood	12	35	420	Ricardo Adocicados	Rio de Janeiro	Brazil	05/jan/98	
10813	Chang	Beverages	19	12	228	Ricardo Adocicados	Rio de Janeiro	Brazil	05/jan/98	
10814	Chocolade	Confections	12,75	8	102	Victuailles en stock	Lyon	France	05/jan/98	
10814	Jack's New England Clam Chowder	Seafood	9,65	20	193	Victuailles en stock	Lyon	France	05/jan/98	
10814	Ipoh Coffee	Beverages	46	20	920	Victuailles en stock	Lyon	France	05/jan/98	
10814	Sirop d'érable	Condiments	28,5	30	855	Victuailles en stock	Lyon	France	05/jan/98	
10815	Geitost	Dairy Products	2,5	16	40	Save-a-lot Markets	Boise	USA	05/jan/98	
10816	Côte de Blaye	Beverages	263,5	30	7905	Great Lakes Food Market	Eugene	USA	06/jan/98	
10816	Tarte au sucre	Confections	49,3	20	986	Great Lakes Food Market	Eugene	USA	06/jan/98	
10817	Tarte au sucre	Confections	49,3	25	1232,5	Königlich Essen	Brandenburg	Germany	06/jan/98	
10817	Côte de Blaye	Beverages	263,5	30	7905	Königlich Essen	Brandenburg	Germany	06/jan/98	
10817	Boston Crab Meat	Seafood	18,4	60	1104	Königlich Essen	Brandenburg	Germany	06/jan/98	
10817	Gumbär Gummibärchen	Confections	31,23	40	1249,2	Königlich Essen	Brandenburg	Germany	06/jan/98	
10818	Jack's New England Clam Chowder	Seafood	9,65	20	193	Magazzini Alimentari Riuniti	Bergamo	Italy	07/jan/98	
10818	Mascarpone Fabioli	Dairy Products	32	20	640	Magazzini Alimentari Riuniti	Bergamo	Italy	07/jan/98	
10819	Ipoh Coffee	Beverages	46	7	322	Cactus Comidas para llevar	Buenos Aires	Argentina	07/jan/98	
10819	Rhönbräu Klosterbier	Beverages	7,75	20	155	Cactus Comidas para llevar	Buenos Aires	Argentina	07/jan/98	
10820	Gnocchi di nonna Alice	Grains/Cereals	38	30	1140	Rattlesnake Canyon Grocery	Albuquerque	USA	07/jan/98	
10821	Manjimup Dried Apples	Produce	53	6	318	Split Rail Beer & Ale	Lander	USA	08/jan/98	
10821	Steeleye Stout	Beverages	18	20	360	Split Rail Beer & Ale	Lander	USA	08/jan/98	
10822	Tarte au sucre	Confections	49,3	3	147,9	Trail's Head Gourmet Provisioners	Kirkland	USA	08/jan/98	
10822	Outback Lager	Beverages	15	6	90	Trail's Head Gourmet Provisioners	Kirkland	USA	08/jan/98	
10823	Raclette Courdavault	Dairy Products	55	40	2200	LILA-Supermercado	Barquisimeto	Venezuela	09/jan/98	
10823	Ravioli Angelo	Grains/Cereals	19,5	15	292,5	LILA-Supermercado	Barquisimeto	Venezuela	09/jan/98	
10823	Queso Cabrales	Dairy Products	21	20	420	LILA-Supermercado	Barquisimeto	Venezuela	09/jan/98	
10823	Original Frankfurter grüne Soße	Condiments	13	15	195	LILA-Supermercado	Barquisimeto	Venezuela	09/jan/98	
10824	Jack's New England Clam Chowder	Seafood	9,65	12	115,8	Folk och fä HB	Bräcke	Sweden	09/jan/98	
10824	Outback Lager	Beverages	15	9	135	Folk och fä HB	Bräcke	Sweden	09/jan/98	
10825	Perth Pasties	Meat/Poultry	32,8	20	656	Drachenblut Delikatessen	Aachen	Germany	09/jan/98	
10825	Gumbär Gummibärchen	Confections	31,23	12	374,76	Drachenblut Delikatessen	Aachen	Germany	09/jan/98	
10826	Gorgonzola Telino	Dairy Products	12,5	35	437,5	Blondesddsl père et fils	Strasbourg	France	12/jan/98	
10826	Ravioli Angelo	Grains/Cereals	19,5	15	292,5	Blondesddsl père et fils	Strasbourg	France	12/jan/98	
10827	Chartreuse verte	Beverages	18	21	378	Bon app'	Marseille	France	12/jan/98	
10827	Ikura	Seafood	31	15	465	Bon app'	Marseille	France	12/jan/98	
10828	Sir Rodney's Marmalade	Confections	81	5	405	Rancho grande	Buenos Aires	Argentina	13/jan/98	
10828	Côte de Blaye	Beverages	263,5	2	527	Rancho grande	Buenos Aires	Argentina	13/jan/98	
10829	Konbu	Seafood	6	10	60	Island Trading	Cowes	UK	13/jan/98	
10829	Chang	Beverages	19	10	190	Island Trading	Cowes	UK	13/jan/98	
10829	Northwoods Cranberry Sauce	Condiments	40	20	800	Island Trading	Cowes	UK	13/jan/98	
10829	Camembert Pierrot	Dairy Products	34	21	714	Island Trading	Cowes	UK	13/jan/98	
10830	Camembert Pierrot	Dairy Products	34	30	1020	Tradição Hipermercados	Sao Paulo	Brazil	13/jan/98	
10830	Scottish Longbreads	Confections	12,5	24	300	Tradição Hipermercados	Sao Paulo	Brazil	13/jan/98	
10830	Grandma's Boysenberry Spread	Condiments	25	6	150	Tradição Hipermercados	Sao Paulo	Brazil	13/jan/98	
10830	Chartreuse verte	Beverages	18	28	504	Tradição Hipermercados	Sao Paulo	Brazil	13/jan/98	
10831	Ipoh Coffee	Beverages	46	9	414	Santé Gourmet	Stavern	Norway	14/jan/98	
10831	Côte de Blaye	Beverages	263,5	8	2108	Santé Gourmet	Stavern	Norway	14/jan/98	
10831	Steeleye Stout	Beverages	18	8	144	Santé Gourmet	Stavern	Norway	14/jan/98	
10831	Teatime Chocolate Biscuits	Confections	9,2	2	18,4	Santé Gourmet	Stavern	Norway	14/jan/98	
10832	NuNuCa Nuß-Nougat-Creme	Confections	14	10	140	La maison d'Asie	Toulouse	France	14/jan/98	
10832	Konbu	Seafood	6	3	18	La maison d'Asie	Toulouse	France	14/jan/98	
10832	Gula Malacca	Condiments	19,45	16	311,2	La maison d'Asie	Toulouse	France	14/jan/98	
10832	Wimmers gute Semmelknödel	Grains/Cereals	33,25	3	99,75	La maison d'Asie	Toulouse	France	14/jan/98	
10833	Perth Pasties	Meat/Poultry	32,8	9	295,2	Ottilies Käseladen	Köln	Germany	15/jan/98	
10833	Gorgonzola Telino	Dairy Products	12,5	9	112,5	Ottilies Käseladen	Köln	Germany	15/jan/98	
10833	Uncle Bob's Organic Dried Pears	Produce	30	20	600	Ottilies Käseladen	Köln	Germany	15/jan/98	
10834	Nord-Ost Matjeshering	Seafood	25,89	20	517,8	Tradição Hipermercados	Sao Paulo	Brazil	15/jan/98	
10834	Thüringer Rostbratwurst	Meat/Poultry	123,79	8	990,32	Tradição Hipermercados	Sao Paulo	Brazil	15/jan/98	
10835	Raclette Courdavault	Dairy Products	55	15	825	Alfreds Futterkiste	Berlin	Germany	15/jan/98	
10835	Original Frankfurter grüne Soße	Condiments	13	2	26	Alfreds Futterkiste	Berlin	Germany	15/jan/98	
10836	Camembert Pierrot	Dairy Products	34	60	2040	Ernst Handel	Graz	Austria	16/jan/98	
10836	Ravioli Angelo	Grains/Cereals	19,5	24	468	Ernst Handel	Graz	Austria	16/jan/98	
10836	Wimmers gute Semmelknödel	Grains/Cereals	33,25	30	997,5	Ernst Handel	Graz	Austria	16/jan/98	
10836	Steeleye Stout	Beverages	18	6	108	Ernst Handel	Graz	Austria	16/jan/98	
10836	Gustaf's Knäckebröd	Grains/Cereals	21	52	1092	Ernst Handel	Graz	Austria	16/jan/98	
10837	Boston Crab Meat	Seafood	18,4	25	460	Berglunds snabbköp	Luleå	Sweden	16/jan/98	
10837	Zaanse koeken	Confections	9,5	40	380	Berglunds snabbköp	Luleå	Sweden	16/jan/98	
10837	Konbu	Seafood	6	6	36	Berglunds snabbköp	Luleå	Sweden	16/jan/98	
10837	Lakkalikööri	Beverages	18	21	378	Berglunds snabbköp	Luleå	Sweden	16/jan/98	
10838	Chai	Meat/Poultry	18	4	72	LINO-Delicateses	I. de Margarita	Venezuela	19/jan/98	
10838	Carnarvon Tigers	Beverages	62,5	25	1562,5	LINO-Delicateses	I. de Margarita	Venezuela	19/jan/98	
10838	Inlagd Sill	Seafood	19	50	950	LINO-Delicateses	I. de Margarita	Venezuela	19/jan/98	
10839	Escargots de Bourgogne	Seafood	13,25	30	397,5	Tradição Hipermercados	Sao Paulo	Brazil	19/jan/98	
10839	Mozzarella di Giovanni	Dairy Products	34,8	15	522	Tradição Hipermercados	Sao Paulo	Brazil	19/jan/98	
10840	Chartreuse verte	Beverages	18	10	180	LINO-Delicateses	I. de Margarita	Venezuela	19/jan/98	
10840	NuNuCa Nuß-Nougat-Creme	Confections	14	6	84	LINO-Delicateses	I. de Margarita	Venezuela	19/jan/98	
10841	Ikura	Seafood	31	16	496	Suprêmes délices	Charleroi	Belgium	20/jan/98	
10841	Raclette Courdavault	Dairy Products	55	50	2750	Suprêmes délices	Charleroi	Belgium	20/jan/98	
10841	Gnocchi di nonna Alice	Grains/Cereals	38	30	1140	Suprêmes délices	Charleroi	Belgium	20/jan/98	
10841	Original Frankfurter grüne Soße	Condiments	13	15	195	Suprêmes délices	Charleroi	Belgium	20/jan/98	
10842	Scottish Longbreads	Confections	12,5	20	250	Tortuga Restaurante	México D.F.	Mexico	20/jan/98	
10842	Outback Lager	Beverages	15	12	180	Tortuga Restaurante	México D.F.	Mexico	20/jan/98	
10842	Queso Cabrales	Dairy Products	21	15	315	Tortuga Restaurante	México D.F.	Mexico	20/jan/98	
10842	Ipoh Coffee	Beverages	46	5	230	Tortuga Restaurante	México D.F.	Mexico	20/jan/98	
10843	Manjimup Dried Apples	Produce	53	4	212	Victuailles en stock	Lyon	France	21/jan/98	
10844	Gustaf's Knäckebröd	Grains/Cereals	21	35	735	Piccolo und mehr	Salzburg	Austria	21/jan/98	
10845	Steeleye Stout	Beverages	18	25	450	QUICK-Stop	Cunewalde	Germany	21/jan/98	
10845	Singaporean Hokkien Fried Mee	Grains/Cereals	14	42	588	QUICK-Stop	Cunewalde	Germany	21/jan/98	
10845	Tunnbröd	Grains/Cereals	9	70	630	QUICK-Stop	Cunewalde	Germany	21/jan/98	
10845	Wimmers gute Semmelknödel	Grains/Cereals	33,25	48	1596	QUICK-Stop	Cunewalde	Germany	21/jan/98	
10845	Escargots de Bourgogne	Seafood	13,25	60	795	QUICK-Stop	Cunewalde	Germany	21/jan/98	
10846	Outback Lager	Beverages	15	30	450	Suprêmes délices	Charleroi	Belgium	22/jan/98	
10846	Chef Anton's Cajun Seasoning	Seafood	22	21	462	Suprêmes délices	Charleroi	Belgium	22/jan/98	
10846	Longlife Tofu	Produce	10	20	200	Suprêmes délices	Charleroi	Belgium	22/jan/98	
10847	Chai	Meat/Poultry	18	80	1440	Save-a-lot Markets	Boise	USA	22/jan/98	
10847	Teatime Chocolate Biscuits	Confections	9,2	12	110,4	Save-a-lot Markets	Boise	USA	22/jan/98	
10847	Gravad lax	Seafood	26	60	1560	Save-a-lot Markets	Boise	USA	22/jan/98	
10847	Rogede sild	Seafood	9,5	36	342	Save-a-lot Markets	Boise	USA	22/jan/98	
10847	Camembert Pierrot	Dairy Products	34	45	1530	Save-a-lot Markets	Boise	USA	22/jan/98	
10847	Flotemysost	Dairy Products	21,5	55	1182,5	Save-a-lot Markets	Boise	USA	22/jan/98	
10848	Chef Anton's Gumbo Mix	Produce	21,35	30	640,5	Consolidated Holdings	London	UK	23/jan/98	
